Name,API Name,Instance Memory,vCPUs,Instance Storage,Network Performance,On Demand,Linux Reserved cost,Linux Spot Minimum cost,Windows On Demand cost,Windows Reserved cost
R6G Eight Extra Large,r6g.8xlarge,256 GiB,32 vCPUs,EBS only,12 Gigabit,$0.0504 hourly / vCPU,$0.0318 hourly / vCPU,$0.0168 hourly / vCPU,unavailable,unavailable
R6G 12xlarge Extra Large,r6g.12xlarge,384 GiB,48 vCPUs,EBS only,20 Gigabit,$0.0504 hourly / vCPU,$0.0318 hourly / vCPU,$0.0165 hourly / vCPU,unavailable,unavailable
R6G 16xlarge Extra Large,r6g.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0504 hourly / vCPU,$0.0318 hourly / vCPU,$0.0169 hourly / vCPU,unavailable,unavailable
R6G Metal,r6g.metal,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0504 hourly / vCPU,$0.0318 hourly / vCPU,$0.017 hourly / vCPU,unavailable,unavailable
R6GD Medium,r6gd.medium,8 GiB,1 vCPUs,59 GB NVMe SSD,Up to 10 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0208 hourly / vCPU,unavailable,unavailable
R6GD Large,r6gd.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 10 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0216 hourly / vCPU,unavailable,unavailable
R6GD Extra Large,r6gd.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 10 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0253 hourly / vCPU,unavailable,unavailable
R6GD Double Extra Large,r6gd.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 10 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0235 hourly / vCPU,unavailable,unavailable
R6GD Quadruple Extra Large,r6gd.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 10 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0233 hourly / vCPU,unavailable,unavailable
R6GD Eight Extra Large,r6gd.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,12 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0202 hourly / vCPU,unavailable,unavailable
R6GD 12xlarge Extra Large,r6gd.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),20 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0197 hourly / vCPU,unavailable,unavailable
R6GD 16xlarge Extra Large,r6gd.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0212 hourly / vCPU,unavailable,unavailable
R6GD Metal,r6gd.metal,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0576 hourly / vCPU,$0.0363 hourly / vCPU,$0.0194 hourly / vCPU,unavailable,unavailable
R6I Large,r6i.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0217 hourly / vCPU,$0.109 hourly / vCPU,$0.0417 hourly / vCPU
R6I Extra Large,r6i.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0253 hourly / vCPU,$0.109 hourly / vCPU,$0.0877 hourly / vCPU
R6I Double Extra Large,r6i.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0225 hourly / vCPU,$0.109 hourly / vCPU,$0.0877 hourly / vCPU
R6I Quadruple Extra Large,r6i.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0233 hourly / vCPU,$0.109 hourly / vCPU,$0.0877 hourly / vCPU
R6I Eight Extra Large,r6i.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.022 hourly / vCPU,$0.109 hourly / vCPU,$0.0877 hourly / vCPU
R6I 12xlarge Extra Large,r6i.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0229 hourly / vCPU,$0.109 hourly / vCPU,$0.0417 hourly / vCPU
R6I 16xlarge Extra Large,r6i.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0208 hourly / vCPU,$0.109 hourly / vCPU,$0.0417 hourly / vCPU
R6I 24xlarge,r6i.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0217 hourly / vCPU,$0.109 hourly / vCPU,$0.0417 hourly / vCPU
R6I 32xlarge,r6i.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0213 hourly / vCPU,$0.109 hourly / vCPU,$0.0877 hourly / vCPU
R6I Metal,r6i.metal,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.063 hourly / vCPU,$0.0417 hourly / vCPU,$0.0198 hourly / vCPU,$0.109 hourly / vCPU,$0.0417 hourly / vCPU
R6ID Large,r6id.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0274 hourly / vCPU,$0.1216 hourly / vCPU,$0.0475 hourly / vCPU
R6ID Extra Large,r6id.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0338 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID Double Extra Large,r6id.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 12.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.03 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID Quadruple Extra Large,r6id.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 12.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0372 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID Eight Extra Large,r6id.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,12.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0357 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID 12xlarge Extra Large,r6id.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),18.75 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0282 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID 16xlarge Extra Large,r6id.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),25 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0275 hourly / vCPU,$0.1216 hourly / vCPU,$0.0475 hourly / vCPU
R6ID 24xlarge,r6id.24xlarge,768 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),37.5 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0276 hourly / vCPU,$0.1216 hourly / vCPU,$0.0935 hourly / vCPU
R6ID 32xlarge,r6id.32xlarge,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0275 hourly / vCPU,$0.1216 hourly / vCPU,$0.0475 hourly / vCPU
R6ID Metal,r6id.metal,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),50 Gigabit,$0.0756 hourly / vCPU,$0.0475 hourly / vCPU,$0.0265 hourly / vCPU,$0.1216 hourly / vCPU,$0.0475 hourly / vCPU
R6IDN Large,r6idn.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 25 Gigabit,$0.0977 hourly / vCPU,$0.0616 hourly / vCPU,$0.0346 hourly / vCPU,$0.1437 hourly / vCPU,$0.1076 hourly / vCPU
R6IDN Extra Large,r6idn.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 30 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0434 hourly / vCPU,$0.1437 hourly / vCPU,$0.1075 hourly / vCPU
R6IDN Double Extra Large,r6idn.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 40 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0473 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IDN Quadruple Extra Large,r6idn.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 50 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0413 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IDN Eight Extra Large,r6idn.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,50 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0396 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IDN 12xlarge Extra Large,r6idn.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),75 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0394 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IDN 16xlarge Extra Large,r6idn.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),100 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0319 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IDN 24xlarge,r6idn.24xlarge,768 GiB,96 vCPUs,5700 GB (4×1425 GB NVMe SSD),150 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0329 hourly / vCPU,$0.1437 hourly / vCPU,$0.1075 hourly / vCPU
R6IDN 32xlarge,r6idn.32xlarge,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0344 hourly / vCPU,$0.1437 hourly / vCPU,$0.1075 hourly / vCPU
R6IDN Metal,r6idn.metal,1024 GiB,128 vCPUs,7600 GB (4×1900 GB NVMe SSD),200 Gigabit,$0.0977 hourly / vCPU,$0.0615 hourly / vCPU,$0.0307 hourly / vCPU,$0.1437 hourly / vCPU,$0.0615 hourly / vCPU
R6IN Large,r6in.large,16 GiB,2 vCPUs,EBS only,Up to 25 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0283 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN Extra Large,r6in.xlarge,32 GiB,4 vCPUs,EBS only,Up to 30 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0322 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
R6IN Double Extra Large,r6in.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 40 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0378 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN Quadruple Extra Large,r6in.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 50 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0351 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN Eight Extra Large,r6in.8xlarge,256 GiB,32 vCPUs,EBS only,50 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0317 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN 12xlarge Extra Large,r6in.12xlarge,384 GiB,48 vCPUs,EBS only,75 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.032 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN 16xlarge Extra Large,r6in.16xlarge,512 GiB,64 vCPUs,EBS only,100 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0297 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
R6IN 24xlarge,r6in.24xlarge,768 GiB,96 vCPUs,EBS only,150 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0317 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN 32xlarge,r6in.32xlarge,1024 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0332 hourly / vCPU,$0.1332 hourly / vCPU,$0.1009 hourly / vCPU
R6IN Metal,r6in.metal,1024 GiB,128 vCPUs,EBS only,200 Gigabit,$0.0872 hourly / vCPU,$0.0549 hourly / vCPU,$0.0274 hourly / vCPU,$0.1332 hourly / vCPU,$0.0549 hourly / vCPU
R7A Medium,r7a.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0303 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Large,r7a.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0284 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Extra Large,r7a.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0271 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Double Extra Large,r7a.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0281 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Quadruple Extra Large,r7a.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0267 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Eight Extra Large,r7a.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.025 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A 12xlarge Extra Large,r7a.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0258 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A 16xlarge Extra Large,r7a.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0252 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A 24xlarge,r7a.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0266 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A 32xlarge,r7a.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0229 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A 48xlarge,r7a.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0238 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7A Metal-48xl,r7a.metal-48xl,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0761 hourly / vCPU,$0.0503 hourly / vCPU,$0.0251 hourly / vCPU,$0.1221 hourly / vCPU,$0.0963 hourly / vCPU
R7G Medium,r7g.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0178 hourly / vCPU,unavailable,unavailable
R7G Large,r7g.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.02 hourly / vCPU,unavailable,unavailable
R7G Extra Large,r7g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0181 hourly / vCPU,unavailable,unavailable
R7G Double Extra Large,r7g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0209 hourly / vCPU,unavailable,unavailable
R7G Quadruple Extra Large,r7g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0217 hourly / vCPU,unavailable,unavailable
R7G Eight Extra Large,r7g.8xlarge,256 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0182 hourly / vCPU,unavailable,unavailable
R7G 12xlarge Extra Large,r7g.12xlarge,384 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0535 hourly / vCPU,$0.0354 hourly / vCPU,$0.0195 hourly / vCPU,unavailable,unavailable
R7G 16xlarge Extra Large,r7g.16xlarge,512 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0172 hourly / vCPU,unavailable,unavailable
R7G Metal,r7g.metal,512 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0536 hourly / vCPU,$0.0354 hourly / vCPU,$0.0176 hourly / vCPU,unavailable,unavailable
R7GD Medium,r7gd.medium,8 GiB,1 vCPUs,59 GB NVMe SSD,Up to 12.5 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0227 hourly / vCPU,unavailable,unavailable
R7GD Large,r7gd.large,16 GiB,2 vCPUs,118 GB NVMe SSD,Up to 12.5 Gigabit,$0.0681 hourly / vCPU,$0.0428 hourly / vCPU,$0.0241 hourly / vCPU,unavailable,unavailable
R7GD Extra Large,r7gd.xlarge,32 GiB,4 vCPUs,237 GB NVMe SSD,Up to 12.5 Gigabit,$0.0681 hourly / vCPU,$0.0428 hourly / vCPU,$0.0274 hourly / vCPU,unavailable,unavailable
R7GD Double Extra Large,r7gd.2xlarge,64 GiB,8 vCPUs,474 GB NVMe SSD,Up to 15 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0291 hourly / vCPU,unavailable,unavailable
R7GD Quadruple Extra Large,r7gd.4xlarge,128 GiB,16 vCPUs,950 GB NVMe SSD,Up to 15 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0311 hourly / vCPU,unavailable,unavailable
R7GD Eight Extra Large,r7gd.8xlarge,256 GiB,32 vCPUs,1900 GB NVMe SSD,15 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0248 hourly / vCPU,unavailable,unavailable
R7GD 12xlarge Extra Large,r7gd.12xlarge,384 GiB,48 vCPUs,2850 GB (2×1425 GB NVMe SSD),22.5 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0223 hourly / vCPU,unavailable,unavailable
R7GD 16xlarge Extra Large,r7gd.16xlarge,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0223 hourly / vCPU,unavailable,unavailable
R7GD Metal,r7gd.metal,512 GiB,64 vCPUs,3800 GB (2×1900 GB NVMe SSD),30 Gigabit,$0.068 hourly / vCPU,$0.0428 hourly / vCPU,$0.0224 hourly / vCPU,unavailable,unavailable
R7I Large,r7i.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.023 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Extra Large,r7i.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0242 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Double Extra Large,r7i.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0325 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Quadruple Extra Large,r7i.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0235 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Eight Extra Large,r7i.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0219 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I 12xlarge Extra Large,r7i.12xlarge,384 GiB,48 vCPUs,EBS only,18.75 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0251 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I 16xlarge Extra Large,r7i.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0213 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I 24xlarge,r7i.24xlarge,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0241 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I 48xlarge,r7i.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0236 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Metal-24xl,r7i.metal-24xl,768 GiB,96 vCPUs,EBS only,37.5 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0216 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7I Metal-48xl,r7i.metal-48xl,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0662 hourly / vCPU,$0.0438 hourly / vCPU,$0.0207 hourly / vCPU,$0.1122 hourly / vCPU,$0.0898 hourly / vCPU
R7IZ Large,r7iz.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.032 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Extra Large,r7iz.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.034 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Double Extra Large,r7iz.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 12.5 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0368 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Quadruple Extra Large,r7iz.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 12.5 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0386 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Eight Extra Large,r7iz.8xlarge,256 GiB,32 vCPUs,EBS only,12.5 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.035 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ 12xlarge Extra Large,r7iz.12xlarge,384 GiB,48 vCPUs,EBS only,25 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0335 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ 16xlarge Extra Large,r7iz.16xlarge,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0327 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ 32xlarge,r7iz.32xlarge,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0331 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Metal-16xl,r7iz.metal-16xl,512 GiB,64 vCPUs,EBS only,25 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0331 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R7IZ Metal-32xl,r7iz.metal-32xl,1024 GiB,128 vCPUs,EBS only,50 Gigabit,$0.093 hourly / vCPU,$0.0586 hourly / vCPU,$0.0295 hourly / vCPU,$0.139 hourly / vCPU,$0.1046 hourly / vCPU
R8G Medium,r8g.medium,8 GiB,1 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0188 hourly / vCPU,unavailable,unavailable
R8G Large,r8g.large,16 GiB,2 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.021 hourly / vCPU,unavailable,unavailable
R8G Extra Large,r8g.xlarge,32 GiB,4 vCPUs,EBS only,Up to 12.5 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.022 hourly / vCPU,unavailable,unavailable
R8G Double Extra Large,r8g.2xlarge,64 GiB,8 vCPUs,EBS only,Up to 15 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0239 hourly / vCPU,unavailable,unavailable
R8G Quadruple Extra Large,r8g.4xlarge,128 GiB,16 vCPUs,EBS only,Up to 15 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0214 hourly / vCPU,unavailable,unavailable
R8G Eight Extra Large,r8g.8xlarge,256 GiB,32 vCPUs,EBS only,15 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0186 hourly / vCPU,unavailable,unavailable
R8G 12xlarge Extra Large,r8g.12xlarge,384 GiB,48 vCPUs,EBS only,22.5 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0199 hourly / vCPU,unavailable,unavailable
R8G 16xlarge Extra Large,r8g.16xlarge,512 GiB,64 vCPUs,EBS only,30 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0193 hourly / vCPU,unavailable,unavailable
R8G 24xlarge,r8g.24xlarge,768 GiB,96 vCPUs,EBS only,40 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0189 hourly / vCPU,unavailable,unavailable
R8G 48xlarge,r8g.48xlarge,1536 GiB,192 vCPUs,EBS only,50 Gigabit,$0.0589 hourly / vCPU,$0.039 hourly / vCPU,$0.0198 hourly / vCPU,unavailable,unavailable
